attendance_id,student_id,class_id,attendance_date,status
2515,3318,1,2024-10-24 05:22:44.909563,Absent
2516,4656,6,2024-10-29 05:22:44.909568,Present
2517,1184,2,2024-10-19 05:22:44.909572,Present
2518,4820,8,2024-10-27 05:22:44.909577,Absent
2519,3774,5,2024-10-17 05:22:44.909581,Absent
2520,3000,9,2024-10-29 05:22:44.909586,Absent
2521,4177,7,2024-11-02 05:22:44.909590,Absent
2522,485,11,2024-10-19 05:22:44.909595,Present
2523,2742,10,2024-10-18 05:22:44.909599,Absent
2524,2157,12,2024-10-08 05:22:44.909604,Absent
2525,4159,8,2024-10-29 05:22:44.909608,Absent
2526,1479,1,2024-10-20 05:22:44.909612,Present
2527,251,7,2024-10-09 05:22:44.909616,Absent
2528,4728,5,2024-10-31 05:22:44.909621,Absent
2529,4490,11,2024-10-19 05:22:44.909625,Present
2530,676,2,2024-10-29 05:22:44.909629,Absent
2531,63,1,2024-10-25 05:22:44.909633,Present
2532,4410,11,2024-10-16 05:22:44.909638,Absent
2533,2981,11,2024-10-25 05:22:44.909642,Present
2534,4515,7,2024-11-02 05:22:44.909647,Present
2535,2591,5,2024-10-17 05:22:44.909652,Absent
2536,1785,12,2024-10-29 05:22:44.909657,Present
2537,565,5,2024-10-14 05:22:44.909661,Absent
2538,909,12,2024-10-25 05:22:44.909688,Absent
2539,4022,6,2024-10-09 05:22:44.909697,Absent
2540,1838,7,2024-10-19 05:22:44.909702,Present
2541,2810,3,2024-11-03 05:22:44.909706,Absent
2542,2628,5,2024-10-20 05:22:44.909711,Absent
2543,172,10,2024-11-02 05:22:44.909715,Present
2544,1538,4,2024-10-16 05:22:44.909720,Absent
2545,2723,2,2024-10-10 05:22:44.909725,Absent
2546,3006,5,2024-10-16 05:22:44.909730,Absent
2547,2656,5,2024-10-05 05:22:44.909734,Present
2548,4824,4,2024-11-01 05:22:44.909739,Present
2549,691,6,2024-10-13 05:22:44.909744,Present
2550,1736,4,2024-10-27 05:22:44.909749,Absent
2551,3474,4,2024-10-12 05:22:44.909753,Absent
2552,4682,10,2024-10-18 05:22:44.909757,Absent
2553,718,1,2024-11-01 05:22:44.909762,Absent
2554,1714,8,2024-11-03 05:22:44.909767,Present
2555,1705,9,2024-11-03 05:22:44.909771,Present
2556,437,1,2024-10-20 05:22:44.909776,Absent
2557,1587,2,2024-10-08 05:22:44.909781,Absent
2558,3047,12,2024-10-09 05:22:44.909786,Absent
2559,2303,1,2024-10-14 05:22:44.909790,Present
2560,2918,6,2024-10-28 05:22:44.909795,Absent
2561,3075,2,2024-10-29 05:22:44.909799,Absent
2562,2877,4,2024-10-17 05:22:44.909812,Present
2563,3307,10,2024-11-03 05:22:44.909817,Present
2564,4632,10,2024-10-29 05:22:44.909822,Absent
2565,4918,5,2024-10-11 05:22:44.909826,Present
2566,4851,3,2024-10-25 05:22:44.909830,Absent
2567,2809,4,2024-10-30 05:22:44.909835,Absent
2568,2146,7,2024-10-13 05:22:44.909840,Absent
2569,2131,2,2024-10-28 05:22:44.909844,Absent
2570,1777,1,2024-10-16 05:22:44.909849,Present
2571,359,9,2024-10-13 05:22:44.909854,Present
2572,3640,12,2024-10-12 05:22:44.909858,Absent
2573,3555,3,2024-11-02 05:22:44.909863,Absent
2574,2847,6,2024-10-13 05:22:44.909867,Present
2575,712,10,2024-10-20 05:22:44.909872,Present
2576,672,11,2024-10-29 05:22:44.909876,Absent
2577,1706,10,2024-10-30 05:22:44.909881,Absent
2578,161,6,2024-10-09 05:22:44.909886,Present
2579,2942,11,2024-10-18 05:22:44.909890,Present
2580,4274,10,2024-10-30 05:22:44.909895,Present
2581,2035,11,2024-10-14 05:22:44.909899,Present
2582,3304,9,2024-10-06 05:22:44.909904,Present
2583,4944,10,2024-10-25 05:22:44.909909,Present
2584,1498,8,2024-10-24 05:22:44.909914,Absent
2585,1833,5,2024-10-25 05:22:44.909918,Present
2586,631,11,2024-10-10 05:22:44.909922,Present
2587,4560,5,2024-10-22 05:22:44.909927,Absent
2588,806,11,2024-10-30 05:22:44.909932,Absent
2589,4989,4,2024-10-30 05:22:44.909936,Present
2590,2671,7,2024-10-24 05:22:44.909941,Present
2591,3502,5,2024-10-11 05:22:44.909945,Present
2592,4232,5,2024-10-23 05:22:44.909951,Absent
2593,904,2,2024-10-30 05:22:44.909955,Present
2594,3701,6,2024-10-24 05:22:44.909959,Absent
2595,1514,8,2024-10-15 05:22:44.909964,Present
2596,876,4,2024-10-06 05:22:44.909969,Present
2597,2543,9,2024-10-14 05:22:44.909973,Present
2598,3665,10,2024-10-24 05:22:44.909978,Absent
2599,47,5,2024-10-05 05:22:44.909983,Present
2600,3470,10,2024-10-22 05:22:44.909987,Absent
2601,4233,2,2024-10-20 05:22:44.909992,Absent
2602,4643,11,2024-10-10 05:22:44.909996,Present
2603,4593,2,2024-10-09 05:22:44.910001,Absent
2604,734,7,2024-10-19 05:22:44.910006,Present
2605,1339,2,2024-10-31 05:22:44.910010,Absent
2606,317,10,2024-10-19 05:22:44.910014,Present
2607,2869,7,2024-10-24 05:22:44.910018,Absent
2608,2135,1,2024-10-11 05:22:44.910023,Present
2609,3373,3,2024-10-09 05:22:44.910028,Present
2610,4574,6,2024-10-25 05:22:44.910032,Present
2611,2389,1,2024-10-13 05:22:44.910037,Present
2612,483,5,2024-10-13 05:22:44.910041,Absent
2613,4637,3,2024-10-19 05:22:44.910045,Absent
2614,1169,11,2024-10-28 05:22:44.910050,Present
2615,1050,2,2024-10-27 05:22:44.910054,Present
2616,895,6,2024-11-03 05:22:44.910059,Absent
2617,288,6,2024-10-12 05:22:44.910063,Absent
2618,402,6,2024-10-31 05:22:44.910068,Absent
2619,3350,3,2024-10-26 05:22:44.910072,Absent
2620,32,5,2024-10-19 05:22:44.910076,Absent
2621,3998,10,2024-10-18 05:22:44.910081,Present
2622,2093,2,2024-10-16 05:22:44.910085,Present
2623,2436,2,2024-10-11 05:22:44.910089,Present
2624,178,4,2024-10-30 05:22:44.910094,Absent
2625,3314,6,2024-10-15 05:22:44.910098,Absent
2626,1003,12,2024-11-01 05:22:44.910103,Present
2627,1219,8,2024-11-01 05:22:44.910107,Absent
2628,2709,8,2024-10-21 05:22:44.910112,Absent
2629,1286,12,2024-10-13 05:22:44.910116,Absent
2630,2953,9,2024-11-01 05:22:44.910120,Present
2631,190,4,2024-10-14 05:22:44.910125,Present
2632,2691,4,2024-11-03 05:22:44.910130,Present
2633,1773,1,2024-10-25 05:22:44.910135,Present
2634,2566,11,2024-10-16 05:22:44.910140,Present
2635,371,10,2024-10-11 05:22:44.910145,Present
2636,2985,10,2024-10-06 05:22:44.910149,Present
2637,1823,6,2024-10-14 05:22:44.910153,Absent
2638,1824,3,2024-10-08 05:22:44.910158,Absent
2639,1445,7,2024-10-27 05:22:44.910163,Present
2640,2687,9,2024-10-26 05:22:44.910168,Absent
2641,3175,9,2024-10-07 05:22:44.910172,Absent
2642,21,9,2024-11-03 05:22:44.910177,Absent
2643,254,1,2024-10-14 05:22:44.910181,Present
2644,691,1,2024-10-17 05:22:44.910186,Absent
2645,1839,10,2024-11-01 05:22:44.910190,Present
2646,1534,1,2024-10-11 05:22:44.910195,Present
2647,4134,2,2024-11-01 05:22:44.910199,Present
2648,4956,10,2024-10-27 05:22:44.910204,Present
2649,4157,2,2024-10-12 05:22:44.910208,Present
2650,1994,8,2024-10-07 05:22:44.910213,Absent
2651,1706,12,2024-10-15 05:22:44.910217,Present
2652,3339,8,2024-10-31 05:22:44.910222,Present
2653,1644,2,2024-11-01 05:22:44.910226,Present
2654,1621,3,2024-10-17 05:22:44.910231,Present
2655,1377,8,2024-10-13 05:22:44.910235,Present
2656,3379,2,2024-11-01 05:22:44.910239,Absent
2657,3812,6,2024-10-15 05:22:44.910244,Present
2658,2297,9,2024-10-12 05:22:44.910248,Present
2659,4234,5,2024-10-21 05:22:44.910253,Absent
2660,3062,10,2024-10-22 05:22:44.910257,Present
2661,3710,10,2024-10-05 05:22:44.910262,Absent
2662,4018,9,2024-10-17 05:22:44.910307,Present
2663,1690,1,2024-10-22 05:22:44.910315,Absent
2664,2844,7,2024-10-23 05:22:44.910320,Absent
2665,4681,1,2024-10-11 05:22:44.910325,Present
2666,3807,1,2024-10-31 05:22:44.910329,Present
2667,3416,11,2024-10-16 05:22:44.910333,Absent
2668,2673,6,2024-10-11 05:22:44.910338,Absent
2669,2847,9,2024-10-16 05:22:44.910342,Absent
2670,2507,11,2024-11-02 05:22:44.910347,Present
2671,603,4,2024-10-05 05:22:44.910351,Absent
2672,3392,4,2024-10-13 05:22:44.910356,Absent
2673,3311,4,2024-10-09 05:22:44.910360,Absent
2674,775,9,2024-10-27 05:22:44.910365,Present
2675,435,2,2024-11-03 05:22:44.910370,Absent
2676,1774,10,2024-10-07 05:22:44.910375,Absent
2677,3463,11,2024-10-05 05:22:44.910379,Absent
2678,2317,9,2024-10-06 05:22:44.910384,Present
2679,4026,7,2024-10-25 05:22:44.910388,Present
2680,1302,3,2024-10-08 05:22:44.910393,Absent
2681,517,5,2024-10-21 05:22:44.910397,Present
2682,4440,1,2024-10-23 05:22:44.910402,Present
2683,2354,9,2024-10-20 05:22:44.910406,Present
2684,4909,7,2024-10-07 05:22:44.910411,Present
2685,2465,3,2024-10-30 05:22:44.910416,Absent
2686,3509,8,2024-10-12 05:22:44.910420,Present
2687,277,9,2024-11-03 05:22:44.910424,Absent
2688,2488,2,2024-10-05 05:22:44.910429,Absent
2689,3241,5,2024-10-11 05:22:44.910434,Absent
2690,3302,2,2024-10-20 05:22:44.910438,Absent
2691,2791,1,2024-10-14 05:22:44.910443,Absent
2692,3682,5,2024-10-16 05:22:44.910448,Present
2693,944,11,2024-10-28 05:22:44.910452,Absent
2694,3231,5,2024-10-19 05:22:44.910456,Absent
2695,4780,11,2024-10-21 05:22:44.910461,Absent
2696,1740,11,2024-11-03 05:22:44.910465,Absent
2697,1377,12,2024-10-16 05:22:44.910470,Present
2698,4602,4,2024-10-13 05:22:44.910474,Present
2699,2150,2,2024-10-11 05:22:44.910479,Absent
2700,2775,3,2024-10-25 05:22:44.910483,Present
2701,4938,1,2024-10-11 05:22:44.910488,Present
2702,4110,10,2024-10-30 05:22:44.910492,Present
2703,751,12,2024-10-18 05:22:44.910497,Absent
2704,1736,1,2024-10-30 05:22:44.910501,Present
2705,2501,7,2024-10-08 05:22:44.910506,Absent
2706,137,3,2024-10-28 05:22:44.910510,Present
2707,897,11,2024-10-11 05:22:44.910514,Present
2708,3190,7,2024-10-26 05:22:44.910519,Present
2709,2974,8,2024-10-22 05:22:44.910523,Absent
2710,3023,9,2024-10-13 05:22:44.910527,Absent
2711,3038,9,2024-11-01 05:22:44.910532,Absent
2712,3274,10,2024-10-16 05:22:44.910536,Absent
2713,1367,5,2024-10-23 05:22:44.910541,Present
2714,4313,9,2024-10-13 05:22:44.910545,Present
2715,2455,5,2024-11-01 05:22:44.910549,Present
2716,4690,4,2024-10-10 05:22:44.910553,Absent
2717,1955,4,2024-10-14 05:22:44.910558,Absent
2718,2314,2,2024-10-31 05:22:44.910562,Absent
2719,1357,7,2024-10-25 05:22:44.910566,Absent
2720,3116,6,2024-10-26 05:22:44.910570,Absent
2721,2882,1,2024-10-15 05:22:44.910575,Absent
2722,2544,5,2024-10-21 05:22:44.910579,Present
2723,4841,9,2024-10-26 05:22:44.910584,Absent
2724,2414,10,2024-10-08 05:22:44.910591,Present
2725,2779,5,2024-11-02 05:22:44.910596,Present
2726,1931,12,2024-10-14 05:22:44.910600,Absent
2727,1269,4,2024-10-12 05:22:44.910604,Present
2728,2110,7,2024-10-23 05:22:44.910608,Absent
2729,607,2,2024-10-21 05:22:44.910613,Present
2730,4565,11,2024-10-09 05:22:44.910617,Present
2731,3811,4,2024-10-24 05:22:44.910621,Absent
2732,2173,4,2024-10-31 05:22:44.910626,Present
2733,304,10,2024-10-31 05:22:44.910630,Present
2734,2428,2,2024-10-17 05:22:44.910634,Present
2735,2921,6,2024-10-26 05:22:44.910639,Absent
2736,1778,10,2024-10-30 05:22:44.910643,Absent
2737,2354,9,2024-10-12 05:22:44.910648,Present
2738,460,3,2024-10-19 05:22:44.910652,Present
2739,4787,3,2024-10-10 05:22:44.910656,Present
2740,519,11,2024-10-09 05:22:44.910661,Present
2741,1867,1,2024-10-23 05:22:44.910665,Present
2742,80,12,2024-10-27 05:22:44.910670,Present
2743,4295,6,2024-10-13 05:22:44.910674,Present
2744,4488,6,2024-10-15 05:22:44.910678,Absent
2745,449,1,2024-10-05 05:22:44.910683,Absent
2746,553,3,2024-10-23 05:22:44.910687,Present
2747,1042,10,2024-10-27 05:22:44.910691,Present
2748,3096,5,2024-10-15 05:22:44.910696,Present
2749,1063,11,2024-10-30 05:22:44.910701,Absent
2750,1210,4,2024-10-28 05:22:44.910705,Present
2751,1495,11,2024-10-05 05:22:44.910710,Present
2752,2457,10,2024-10-25 05:22:44.910714,Present
2753,3412,7,2024-10-07 05:22:44.910719,Absent
2754,2480,5,2024-10-31 05:22:44.910723,Present
2755,2492,1,2024-10-11 05:22:44.910728,Present
2756,4136,4,2024-10-24 05:22:44.910732,Absent
2757,2952,12,2024-10-30 05:22:44.910737,Present
2758,843,11,2024-10-18 05:22:44.910741,Absent
2759,3073,4,2024-10-21 05:22:44.910746,Present
2760,4117,12,2024-10-29 05:22:44.910750,Absent
2761,36,6,2024-10-30 05:22:44.910754,Present
2762,3013,9,2024-10-19 05:22:44.910759,Absent
2763,2526,6,2024-10-30 05:22:44.910764,Absent
2764,1186,12,2024-10-21 05:22:44.910768,Absent
2765,2504,12,2024-10-20 05:22:44.910773,Absent
2766,3836,7,2024-10-21 05:22:44.910777,Absent
2767,2089,3,2024-11-03 05:22:44.910781,Present
2768,4835,7,2024-10-15 05:22:44.910786,Present
2769,3962,10,2024-10-05 05:22:44.910790,Present
2770,1209,3,2024-10-07 05:22:44.910795,Present
2771,3565,6,2024-10-30 05:22:44.910799,Absent
2772,586,10,2024-10-25 05:22:44.910834,Present
2773,3387,11,2024-10-19 05:22:44.910839,Absent
2774,741,4,2024-10-11 05:22:44.910844,Present
2775,4210,6,2024-10-19 05:22:44.910848,Absent
2776,3822,5,2024-10-29 05:22:44.910853,Present
2777,2884,7,2024-10-15 05:22:44.910857,Present
2778,2164,11,2024-11-01 05:22:44.910861,Absent
2779,154,4,2024-10-27 05:22:44.910866,Absent
2780,3813,9,2024-10-06 05:22:44.910871,Present
2781,1760,3,2024-11-01 05:22:44.910875,Absent
2782,1766,12,2024-10-18 05:22:44.910880,Present
2783,2292,8,2024-11-02 05:22:44.910884,Absent
2784,1143,7,2024-10-25 05:22:44.910889,Absent
2785,4350,7,2024-11-03 05:22:44.910894,Present
2786,2548,6,2024-10-11 05:22:44.910898,Absent
2787,4556,2,2024-10-08 05:22:44.910902,Absent
2788,842,8,2024-10-20 05:22:44.910907,Absent
2789,3148,6,2024-10-31 05:22:44.910911,Absent
2790,61,10,2024-10-27 05:22:44.910915,Absent
2791,823,6,2024-10-15 05:22:44.910919,Present
2792,2144,9,2024-10-16 05:22:44.910923,Absent
2793,2245,5,2024-10-13 05:22:44.910928,Present
2794,3494,10,2024-10-22 05:22:44.910933,Present
2795,441,4,2024-10-16 05:22:44.910937,Absent
2796,2393,10,2024-11-02 05:22:44.910942,Absent
2797,2637,10,2024-10-21 05:22:44.910947,Absent
2798,2786,6,2024-11-01 05:22:44.910951,Present
2799,3342,12,2024-10-26 05:22:44.910956,Present
2800,115,1,2024-10-28 05:22:44.910961,Present
2801,2746,7,2024-10-13 05:22:44.910965,Absent
2802,1963,1,2024-10-09 05:22:44.910970,Absent
2803,4468,11,2024-10-30 05:22:44.910975,Absent
2804,189,5,2024-10-31 05:22:44.910980,Absent
2805,4192,9,2024-10-18 05:22:44.910985,Present
2806,1288,4,2024-11-01 05:22:44.910989,Absent
2807,4105,4,2024-11-02 05:22:44.910993,Present
2808,3217,5,2024-11-03 05:22:44.910998,Absent
2809,2592,12,2024-10-12 05:22:44.911003,Present
2810,3902,2,2024-10-13 05:22:44.911008,Absent
2811,685,12,2024-10-07 05:22:44.911050,Present
2812,877,10,2024-10-15 05:22:44.911058,Absent
2813,1854,12,2024-10-08 05:22:44.911063,Present
2814,28,5,2024-10-20 05:22:44.911067,Present
2815,4838,9,2024-10-31 05:22:44.911072,Present
2816,3073,5,2024-10-12 05:22:44.911076,Absent
2817,537,2,2024-10-17 05:22:44.911080,Absent
2818,786,9,2024-10-18 05:22:44.911085,Absent
2819,3486,1,2024-10-15 05:22:44.911089,Present
2820,4599,12,2024-10-28 05:22:44.911094,Absent
2821,3859,12,2024-10-31 05:22:44.911099,Present
2822,4030,7,2024-10-05 05:22:44.911103,Present
2823,3582,1,2024-10-14 05:22:44.911108,Absent
2824,3664,2,2024-10-16 05:22:44.911113,Absent
2825,1584,4,2024-10-13 05:22:44.911117,Present
2826,3385,10,2024-10-27 05:22:44.911121,Absent
2827,4495,2,2024-10-25 05:22:44.911126,Absent
2828,2920,2,2024-11-02 05:22:44.911131,Absent
2829,4721,5,2024-10-07 05:22:44.911135,Absent
2830,3234,1,2024-10-07 05:22:44.911139,Absent
2831,2801,7,2024-10-19 05:22:44.911144,Absent
2832,2910,5,2024-10-30 05:22:44.911149,Present
2833,2687,11,2024-10-16 05:22:44.911153,Absent
2834,958,7,2024-10-12 05:22:44.911158,Absent
2835,3781,1,2024-10-25 05:22:44.911162,Present
2836,900,12,2024-10-05 05:22:44.911166,Present
2837,1874,7,2024-10-23 05:22:44.911171,Absent
2838,3033,3,2024-10-31 05:22:44.911175,Absent
2839,3195,1,2024-10-15 05:22:44.911180,Present
2840,1126,8,2024-10-15 05:22:44.911184,Present
2841,2094,11,2024-10-20 05:22:44.911189,Absent
2842,1349,10,2024-11-02 05:22:44.911193,Present
2843,834,2,2024-10-26 05:22:44.911198,Present
2844,1842,3,2024-10-27 05:22:44.911203,Absent
2845,1211,3,2024-10-27 05:22:44.911207,Absent
2846,1347,11,2024-11-02 05:22:44.911211,Present
2847,557,10,2024-10-11 05:22:44.911216,Absent
2848,4084,1,2024-11-03 05:22:44.911221,Present
2849,830,6,2024-10-11 05:22:44.911225,Absent
2850,1887,11,2024-10-09 05:22:44.911229,Absent
2851,2881,4,2024-10-23 05:22:44.911234,Present
2852,3006,1,2024-11-03 05:22:44.911238,Absent
2853,2570,5,2024-10-19 05:22:44.911243,Absent
2854,986,1,2024-10-12 05:22:44.911247,Present
2855,3006,9,2024-10-19 05:22:44.911252,Absent
2856,2200,3,2024-11-01 05:22:44.911257,Present
2857,1845,11,2024-10-21 05:22:44.911262,Present
2858,2560,9,2024-10-05 05:22:44.911266,Present
2859,103,3,2024-10-16 05:22:44.911271,Present
2860,520,3,2024-10-18 05:22:44.911275,Absent
2861,966,4,2024-10-20 05:22:44.911280,Absent
2862,894,10,2024-10-15 05:22:44.911284,Absent
2863,3891,11,2024-11-01 05:22:44.911289,Present
2864,3087,1,2024-10-09 05:22:44.911293,Absent
2865,1137,6,2024-10-16 05:22:44.911298,Absent
2866,1224,5,2024-11-02 05:22:44.911302,Present
2867,4269,8,2024-10-09 05:22:44.911307,Present
2868,4303,11,2024-10-23 05:22:44.911312,Absent
2869,2965,6,2024-10-07 05:22:44.911316,Absent
2870,1214,5,2024-10-26 05:22:44.911321,Present
2871,4113,7,2024-10-25 05:22:44.911325,Absent
2872,2894,5,2024-10-17 05:22:44.911330,Present
2873,2308,7,2024-10-08 05:22:44.911335,Absent
2874,757,5,2024-10-19 05:22:44.911339,Absent
2875,4799,8,2024-11-03 05:22:44.911343,Present
2876,3198,7,2024-11-01 05:22:44.911390,Present
2877,2349,1,2024-11-01 05:22:44.911395,Present
2878,4493,10,2024-11-03 05:22:44.911399,Present
2879,44,6,2024-10-23 05:22:44.911404,Absent
2880,605,1,2024-10-09 05:22:44.911409,Absent
2881,4012,1,2024-10-07 05:22:44.911414,Absent
2882,1828,1,2024-10-23 05:22:44.911418,Present
2883,4908,9,2024-10-27 05:22:44.911423,Present
2884,1848,7,2024-10-21 05:22:44.911427,Present
2885,2388,6,2024-10-30 05:22:44.911431,Present
2886,3157,2,2024-10-27 05:22:44.911439,Absent
2887,1581,12,2024-10-22 05:22:44.911444,Present
2888,4703,2,2024-10-18 05:22:44.911448,Present
2889,1946,8,2024-10-22 05:22:44.911453,Absent
2890,1315,4,2024-10-21 05:22:44.911457,Present
2891,486,4,2024-10-09 05:22:44.911462,Absent
2892,585,12,2024-10-27 05:22:44.911467,Absent
2893,4282,4,2024-10-28 05:22:44.911471,Present
2894,300,2,2024-10-22 05:22:44.911475,Present
2895,229,2,2024-10-13 05:22:44.911480,Present
2896,4852,9,2024-11-01 05:22:44.911484,Absent
2897,3392,8,2024-10-29 05:22:44.911489,Present
2898,4652,1,2024-10-13 05:22:44.911493,Absent
2899,3512,10,2024-10-27 05:22:44.911498,Absent
2900,3425,12,2024-10-05 05:22:44.911502,Present
2901,1969,12,2024-10-16 05:22:44.911507,Present
2902,3496,4,2024-10-27 05:22:44.911511,Present
2903,4248,4,2024-11-01 05:22:44.911516,Present
2904,2100,5,2024-10-31 05:22:44.911520,Present
2905,4328,1,2024-10-22 05:22:44.911525,Absent
2906,2697,3,2024-10-12 05:22:44.911529,Absent
2907,478,2,2024-10-14 05:22:44.911534,Present
2908,1742,5,2024-10-11 05:22:44.911538,Present
2909,2721,5,2024-10-22 05:22:44.911542,Present
2910,3604,10,2024-10-11 05:22:44.911547,Present
2911,3335,2,2024-10-28 05:22:44.911552,Absent
2912,616,9,2024-10-11 05:22:44.911556,Absent
2913,3027,3,2024-10-17 05:22:44.911561,Absent
2914,1246,8,2024-10-21 05:22:44.911565,Absent
2915,690,8,2024-10-10 05:22:44.911570,Present
2916,3428,1,2024-10-19 05:22:44.911575,Present
2917,2351,9,2024-10-18 05:22:44.911579,Present
2918,1358,5,2024-10-17 05:22:44.911583,Present
2919,71,11,2024-10-08 05:22:44.911587,Absent
2920,2683,5,2024-10-31 05:22:44.911592,Present
2921,1486,8,2024-10-23 05:22:44.911596,Absent
2922,4052,2,2024-10-15 05:22:44.911600,Absent
2923,797,2,2024-10-20 05:22:44.911604,Absent
2924,2778,3,2024-10-24 05:22:44.911609,Absent
2925,551,8,2024-10-17 05:22:44.911613,Present
2926,3656,5,2024-10-21 05:22:44.911618,Present
2927,2768,5,2024-10-11 05:22:44.911622,Present
2928,1026,12,2024-10-29 05:22:44.911627,Absent
2929,28,11,2024-11-01 05:22:44.911631,Absent
2930,214,4,2024-10-27 05:22:44.911635,Absent
2931,2917,5,2024-11-01 05:22:44.911640,Present
2932,3092,3,2024-10-12 05:22:44.911644,Absent
2933,2573,9,2024-10-16 05:22:44.911649,Present
2934,1036,10,2024-10-06 05:22:44.911653,Present
2935,4722,4,2024-10-14 05:22:44.911658,Present
2936,574,3,2024-11-02 05:22:44.911662,Present
2937,427,10,2024-10-17 05:22:44.911666,Absent
2938,1551,12,2024-10-31 05:22:44.911670,Present
2939,231,5,2024-11-03 05:22:44.911675,Present
2940,3466,4,2024-10-16 05:22:44.911680,Present
2941,3236,7,2024-11-02 05:22:44.911684,Present
2942,1090,2,2024-10-09 05:22:44.911689,Present
2943,4908,7,2024-10-25 05:22:44.911693,Absent
2944,4579,4,2024-10-08 05:22:44.911697,Present
2945,1920,2,2024-10-17 05:22:44.911701,Present
2946,2365,2,2024-10-17 05:22:44.911706,Absent
2947,2769,1,2024-10-30 05:22:44.911710,Absent
2948,2211,6,2024-10-28 05:22:44.911715,Present
2949,3147,4,2024-10-11 05:22:44.911719,Present
2950,558,4,2024-10-21 05:22:44.911723,Present
2951,1633,11,2024-10-31 05:22:44.911728,Absent
2952,4546,11,2024-10-07 05:22:44.911732,Present
2953,2772,2,2024-10-16 05:22:44.911736,Absent
2954,1989,3,2024-10-23 05:22:44.911741,Present
2955,620,2,2024-10-16 05:22:44.911745,Present
2956,881,11,2024-10-30 05:22:44.911749,Present
2957,4243,11,2024-11-01 05:22:44.911754,Absent
2958,4814,1,2024-10-14 05:22:44.911758,Absent
2959,812,6,2024-10-29 05:22:44.911763,Present
2960,3731,2,2024-10-11 05:22:44.911767,Absent
2961,2226,2,2024-10-07 05:22:44.911861,Absent
2962,2232,4,2024-10-16 05:22:44.911867,Absent
2963,37,12,2024-10-30 05:22:44.911873,Absent
2964,4055,6,2024-10-18 05:22:44.911878,Absent
2965,2813,1,2024-10-10 05:22:44.911883,Absent
2966,3565,3,2024-11-03 05:22:44.911888,Absent
2967,4487,8,2024-10-08 05:22:44.911892,Absent
2968,4817,3,2024-10-07 05:22:44.911897,Absent
2969,958,6,2024-10-09 05:22:44.911901,Absent
2970,1929,11,2024-10-31 05:22:44.911906,Absent
