grade_id,student_id,subject_id,grade,exam_date
2584,439,21,A,2024-08-09 05:22:44.764220
2585,41,34,A,2024-07-30 05:22:44.764224
2586,3047,2,F,2024-10-09 05:22:44.764228
2587,4965,50,C,2024-10-12 05:22:44.764233
2588,3073,12,B,2024-08-15 05:22:44.764238
2589,3758,12,A,2024-10-01 05:22:44.764243
2590,3100,23,A,2024-08-10 05:22:44.764248
2591,4804,25,C,2024-08-26 05:22:44.764252
2592,1372,23,B,2024-08-12 05:22:44.764257
2593,4974,10,F,2024-09-13 05:22:44.764262
2594,728,18,C,2024-08-18 05:22:44.764266
2595,2743,14,F,2024-09-12 05:22:44.764271
2596,4526,42,F,2024-07-28 05:22:44.764276
2597,2159,39,F,2024-08-28 05:22:44.764280
2598,2511,50,F,2024-09-19 05:22:44.764285
2599,2655,41,D,2024-10-13 05:22:44.764290
2600,2071,25,F,2024-08-29 05:22:44.764294
2601,3682,1,F,2024-10-18 05:22:44.764299
2602,823,1,F,2024-10-10 05:22:44.764304
2603,1729,22,D,2024-08-22 05:22:44.764308
2604,45,6,A,2024-09-26 05:22:44.764313
2605,3401,43,A,2024-09-17 05:22:44.764317
2606,2937,11,D,2024-08-19 05:22:44.764321
2607,1614,29,D,2024-08-08 05:22:44.764326
2608,241,6,D,2024-08-02 05:22:44.764332
2609,3260,4,C,2024-08-04 05:22:44.764336
2610,2176,23,F,2024-10-25 05:22:44.764341
2611,1571,47,B,2024-08-01 05:22:44.764346
2612,982,30,C,2024-08-30 05:22:44.764350
2613,433,26,D,2024-09-03 05:22:44.764355
2614,2751,26,F,2024-09-25 05:22:44.764359
2615,4506,14,B,2024-10-02 05:22:44.764364
2616,38,34,D,2024-08-18 05:22:44.764368
2617,3468,5,F,2024-09-28 05:22:44.764373
2618,2755,12,B,2024-10-03 05:22:44.764378
2619,3083,38,B,2024-10-09 05:22:44.764382
2620,4605,44,A,2024-10-20 05:22:44.764387
2621,4991,20,D,2024-08-12 05:22:44.764391
2622,2584,15,C,2024-09-24 05:22:44.764443
2623,3261,3,F,2024-10-01 05:22:44.764453
2624,765,23,A,2024-08-11 05:22:44.764458
2625,2538,23,D,2024-10-20 05:22:44.764463
2626,95,30,B,2024-08-10 05:22:44.764468
2627,1821,36,D,2024-10-19 05:22:44.764472
2628,4452,50,D,2024-08-02 05:22:44.764477
2629,4972,11,C,2024-10-14 05:22:44.764482
2630,1001,39,C,2024-09-22 05:22:44.764486
2631,1026,50,D,2024-09-15 05:22:44.764490
2632,4595,16,A,2024-10-23 05:22:44.764495
2633,3540,3,D,2024-10-22 05:22:44.764500
2634,353,22,A,2024-09-24 05:22:44.764504
2635,3965,20,A,2024-09-26 05:22:44.764509
2636,3770,24,A,2024-09-17 05:22:44.764523
2637,2823,50,B,2024-07-29 05:22:44.764528
2638,4763,21,F,2024-10-25 05:22:44.764533
2639,1744,19,A,2024-08-13 05:22:44.764537
2640,4033,9,D,2024-09-24 05:22:44.764542
2641,4406,42,D,2024-08-09 05:22:44.764546
2642,12,29,A,2024-08-28 05:22:44.764551
2643,3965,25,D,2024-10-12 05:22:44.764556
2644,1106,28,D,2024-08-05 05:22:44.764561
2645,68,47,C,2024-09-12 05:22:44.764565
2646,3081,41,C,2024-10-08 05:22:44.764570
2647,3789,48,F,2024-09-30 05:22:44.764575
2648,1762,44,D,2024-08-23 05:22:44.764579
2649,3493,49,C,2024-09-11 05:22:44.764584
2650,732,32,A,2024-09-29 05:22:44.764589
2651,3532,26,D,2024-09-28 05:22:44.764593
2652,4342,11,B,2024-10-13 05:22:44.764597
2653,929,38,C,2024-10-19 05:22:44.764602
2654,3380,28,B,2024-09-11 05:22:44.764607
2655,4575,45,A,2024-08-01 05:22:44.764611
2656,2312,42,F,2024-08-31 05:22:44.764616
2657,365,35,A,2024-10-05 05:22:44.764621
2658,1855,43,B,2024-10-03 05:22:44.764631
2659,2654,25,A,2024-10-17 05:22:44.764636
2660,1869,49,F,2024-10-25 05:22:44.764641
2661,1050,5,A,2024-08-08 05:22:44.764646
2662,3741,27,F,2024-08-01 05:22:44.764650
2663,3169,45,C,2024-09-27 05:22:44.764655
2664,1728,38,D,2024-07-29 05:22:44.764660
2665,4756,12,D,2024-10-07 05:22:44.764664
2666,3988,33,F,2024-08-07 05:22:44.764669
2667,405,41,C,2024-10-22 05:22:44.764675
2668,1797,26,A,2024-08-23 05:22:44.764679
2669,761,8,B,2024-09-23 05:22:44.764684
2670,2514,20,A,2024-08-26 05:22:44.764688
2671,2292,49,D,2024-08-24 05:22:44.764693
2672,1055,21,B,2024-09-22 05:22:44.764698
2673,586,34,C,2024-09-12 05:22:44.764702
2674,1562,46,B,2024-08-02 05:22:44.764707
2675,357,4,F,2024-08-26 05:22:44.764711
2676,1932,4,F,2024-09-02 05:22:44.764715
2677,4751,28,F,2024-09-17 05:22:44.764720
2678,1285,11,C,2024-09-28 05:22:44.764724
2679,4339,14,D,2024-09-18 05:22:44.764729
2680,4715,33,D,2024-09-30 05:22:44.764734
2681,2409,45,D,2024-08-10 05:22:44.764738
2682,109,10,C,2024-10-07 05:22:44.764742
2683,781,33,B,2024-09-17 05:22:44.764747
2684,1325,27,F,2024-09-06 05:22:44.764752
2685,832,28,D,2024-08-09 05:22:44.764756
2686,3160,46,B,2024-09-11 05:22:44.764760
2687,4261,20,D,2024-09-11 05:22:44.764765
2688,795,27,A,2024-08-10 05:22:44.764769
2689,1990,41,B,2024-07-28 05:22:44.764774
2690,2039,16,C,2024-10-07 05:22:44.764778
2691,727,5,F,2024-09-27 05:22:44.764783
2692,4327,47,F,2024-09-04 05:22:44.764787
2693,2361,39,D,2024-09-10 05:22:44.764792
2694,1657,18,D,2024-08-29 05:22:44.764796
2695,1681,23,B,2024-08-09 05:22:44.764801
2696,4725,38,A,2024-07-27 05:22:44.764805
2697,202,26,D,2024-08-29 05:22:44.764810
2698,2601,12,C,2024-10-15 05:22:44.764814
2699,4288,20,F,2024-10-09 05:22:44.764819
2700,3647,44,C,2024-10-03 05:22:44.764823
2701,4565,33,A,2024-09-29 05:22:44.764828
2702,148,47,A,2024-08-25 05:22:44.764832
2703,297,27,A,2024-10-16 05:22:44.764837
2704,4138,42,A,2024-08-28 05:22:44.764841
2705,3047,15,F,2024-09-18 05:22:44.764846
2706,2902,14,B,2024-10-19 05:22:44.764850
2707,3613,44,C,2024-08-09 05:22:44.764854
2708,3371,38,C,2024-08-01 05:22:44.764859
2709,2808,8,C,2024-08-20 05:22:44.764863
2710,1086,14,B,2024-08-13 05:22:44.764868
2711,3031,46,B,2024-10-09 05:22:44.764873
2712,3027,1,D,2024-09-11 05:22:44.764878
2713,2164,33,C,2024-08-16 05:22:44.764882
2714,2334,38,A,2024-08-07 05:22:44.764888
2715,3552,6,B,2024-08-31 05:22:44.764892
2716,1495,27,B,2024-09-11 05:22:44.764897
2717,3140,21,F,2024-10-22 05:22:44.764901
2718,1916,18,B,2024-08-16 05:22:44.764906
2719,2268,36,B,2024-09-23 05:22:44.764914
2720,1076,24,B,2024-08-22 05:22:44.764919
2721,1055,23,B,2024-10-12 05:22:44.764923
2722,2167,25,D,2024-08-28 05:22:44.764928
2723,364,21,F,2024-09-09 05:22:44.764933
2724,1933,50,A,2024-09-28 05:22:44.764937
2725,3985,18,D,2024-07-30 05:22:44.764942
2726,4804,3,F,2024-08-10 05:22:44.764947
2727,1165,45,B,2024-10-02 05:22:44.764951
2728,3900,13,C,2024-10-19 05:22:44.764956
2729,2705,35,A,2024-07-31 05:22:44.764961
2730,1896,7,B,2024-09-05 05:22:44.764965
2731,2133,27,A,2024-10-18 05:22:44.764970
2732,1198,24,A,2024-10-02 05:22:44.764975
2733,2391,41,A,2024-09-04 05:22:44.764979
2734,2998,13,F,2024-09-11 05:22:44.764983
2735,810,1,D,2024-08-11 05:22:44.764988
2736,1668,3,C,2024-08-31 05:22:44.764992
2737,1839,48,C,2024-09-19 05:22:44.764996
2738,1167,37,D,2024-08-24 05:22:44.765000
2739,4256,37,B,2024-08-27 05:22:44.765005
2740,446,16,C,2024-08-24 05:22:44.765009
2741,4546,16,B,2024-08-11 05:22:44.765013
2742,3320,22,D,2024-09-14 05:22:44.765018
2743,3915,9,C,2024-10-15 05:22:44.765023
2744,1260,43,D,2024-09-22 05:22:44.765028
2745,3257,25,F,2024-10-19 05:22:44.765033
2746,2901,23,A,2024-08-08 05:22:44.765038
2747,1215,17,F,2024-08-05 05:22:44.765043
2748,2850,37,F,2024-09-07 05:22:44.765047
2749,2028,12,B,2024-10-14 05:22:44.765052
2750,1290,4,C,2024-08-07 05:22:44.765056
2751,1979,18,D,2024-09-03 05:22:44.765061
2752,4554,27,B,2024-10-01 05:22:44.765066
2753,3043,16,A,2024-08-13 05:22:44.765070
2754,4162,7,A,2024-08-08 05:22:44.765075
2755,4128,10,F,2024-09-24 05:22:44.765080
2756,1367,13,B,2024-09-12 05:22:44.765084
2757,499,43,A,2024-09-04 05:22:44.765089
2758,81,30,D,2024-10-12 05:22:44.765093
2759,3290,20,D,2024-10-24 05:22:44.765098
2760,229,22,C,2024-10-22 05:22:44.765102
2761,3768,10,A,2024-10-04 05:22:44.765106
2762,3995,29,D,2024-09-05 05:22:44.765111
2763,1217,6,A,2024-08-11 05:22:44.765115
2764,1182,32,D,2024-08-09 05:22:44.765120
2765,1835,44,F,2024-09-10 05:22:44.765124
2766,1727,6,C,2024-09-28 05:22:44.765128
2767,308,46,B,2024-09-14 05:22:44.765133
2768,4834,10,F,2024-09-10 05:22:44.765138
2769,4029,6,A,2024-10-20 05:22:44.765142
2770,4343,34,B,2024-10-04 05:22:44.765146
2771,4214,20,B,2024-07-30 05:22:44.765151
2772,3392,22,B,2024-10-15 05:22:44.765156
2773,1529,2,B,2024-09-12 05:22:44.765160
2774,3599,15,A,2024-10-24 05:22:44.765165
2775,4354,26,D,2024-10-23 05:22:44.765169
2776,585,8,A,2024-09-15 05:22:44.765174
2777,4562,3,B,2024-09-08 05:22:44.765179
2778,2092,36,A,2024-10-07 05:22:44.765183
2779,1875,42,B,2024-08-16 05:22:44.765188
2780,1900,11,F,2024-08-22 05:22:44.765193
2781,749,43,F,2024-08-04 05:22:44.765198
2782,3201,16,F,2024-08-21 05:22:44.765203
2783,584,19,F,2024-10-09 05:22:44.765207
2784,837,4,A,2024-09-25 05:22:44.765212
2785,2017,50,B,2024-10-15 05:22:44.765217
2786,4267,19,B,2024-09-10 05:22:44.765221
2787,1962,2,C,2024-07-29 05:22:44.765226
2788,577,15,C,2024-09-08 05:22:44.765230
2789,406,15,F,2024-09-13 05:22:44.765235
2790,3784,33,C,2024-08-27 05:22:44.765239
2791,2828,27,F,2024-08-10 05:22:44.765244
2792,2903,7,D,2024-09-20 05:22:44.765249
2793,2485,16,F,2024-09-07 05:22:44.765254
2794,1128,26,D,2024-09-24 05:22:44.765258
2795,4643,32,A,2024-10-03 05:22:44.765263
2796,2568,21,A,2024-08-12 05:22:44.765268
2797,2990,30,F,2024-08-30 05:22:44.765273
2798,3038,34,D,2024-10-18 05:22:44.765277
2799,3788,25,A,2024-08-21 05:22:44.765282
2800,1450,30,A,2024-10-12 05:22:44.765287
2801,1714,16,A,2024-10-25 05:22:44.765291
2802,4968,28,B,2024-10-12 05:22:44.765296
2803,1231,24,A,2024-08-20 05:22:44.765301
2804,919,18,F,2024-07-29 05:22:44.765306
2805,2097,46,A,2024-08-11 05:22:44.765311
2806,2513,28,D,2024-09-10 05:22:44.765316
2807,204,31,B,2024-09-29 05:22:44.765320
2808,1029,6,C,2024-10-13 05:22:44.765325
2809,448,12,A,2024-09-27 05:22:44.765330
2810,95,5,B,2024-08-09 05:22:44.765335
2811,3861,15,B,2024-09-25 05:22:44.765339
2812,4884,36,D,2024-10-18 05:22:44.765344
2813,2621,39,D,2024-08-06 05:22:44.765349
2814,1284,33,F,2024-09-19 05:22:44.765353
2815,4474,13,D,2024-09-01 05:22:44.765358
2816,4150,1,C,2024-09-17 05:22:44.765363
2817,3379,11,D,2024-08-29 05:22:44.765368
2818,537,40,C,2024-10-21 05:22:44.765373
2819,2359,40,D,2024-08-08 05:22:44.765377
2820,880,18,F,2024-10-07 05:22:44.765383
2821,2596,14,D,2024-07-31 05:22:44.765388
2822,1170,38,B,2024-08-06 05:22:44.765392
2823,3426,13,C,2024-09-26 05:22:44.765397
2824,2194,45,C,2024-10-21 05:22:44.765401
2825,2533,13,B,2024-09-29 05:22:44.765405
2826,1837,21,B,2024-08-13 05:22:44.765410
2827,3081,42,A,2024-08-18 05:22:44.765415
2828,350,16,A,2024-08-04 05:22:44.765419
2829,2596,40,B,2024-10-03 05:22:44.765424
2830,525,36,C,2024-08-27 05:22:44.765429
2831,912,11,A,2024-10-12 05:22:44.765434
2832,2109,45,F,2024-09-03 05:22:44.765439
2833,2485,39,B,2024-10-09 05:22:44.765443
2834,2824,31,C,2024-08-12 05:22:44.765448
2835,231,48,C,2024-09-01 05:22:44.765452
2836,4830,31,D,2024-08-24 05:22:44.765456
2837,2303,42,D,2024-08-25 05:22:44.765460
2838,1193,24,B,2024-08-18 05:22:44.765464
2839,3979,3,D,2024-09-21 05:22:44.765468
2840,2408,49,F,2024-10-05 05:22:44.765473
2841,4494,34,B,2024-10-07 05:22:44.765478
2842,468,15,C,2024-09-15 05:22:44.765529
2843,4860,37,A,2024-08-23 05:22:44.765536
2844,2518,32,A,2024-09-30 05:22:44.765541
2845,2497,37,D,2024-08-03 05:22:44.765545
2846,339,39,A,2024-09-26 05:22:44.765550
2847,1496,35,F,2024-10-11 05:22:44.765554
2848,2992,4,F,2024-08-10 05:22:44.765558
2849,1674,31,C,2024-09-19 05:22:44.765563
2850,2517,46,C,2024-09-01 05:22:44.765568
2851,3525,20,F,2024-08-20 05:22:44.765572
2852,505,20,F,2024-07-27 05:22:44.765576
2853,3633,22,B,2024-09-07 05:22:44.765581
2854,621,33,A,2024-09-14 05:22:44.765585
2855,2215,22,A,2024-09-10 05:22:44.765591
2856,3463,36,F,2024-08-26 05:22:44.765595
2857,3278,49,C,2024-10-13 05:22:44.765599
2858,3954,5,D,2024-09-26 05:22:44.765604
2859,379,40,C,2024-09-08 05:22:44.765609
2860,1399,28,B,2024-08-31 05:22:44.765613
2861,960,28,B,2024-08-28 05:22:44.765618
2862,3971,8,D,2024-10-04 05:22:44.765623
2863,2545,36,D,2024-10-04 05:22:44.765627
2864,1037,48,A,2024-10-01 05:22:44.765631
2865,2733,47,D,2024-09-18 05:22:44.765636
2866,235,42,B,2024-09-26 05:22:44.765641
2867,2512,16,D,2024-10-21 05:22:44.765646
2868,4458,22,C,2024-10-06 05:22:44.765651
2869,746,46,F,2024-09-26 05:22:44.765655
2870,1704,4,B,2024-07-29 05:22:44.765660
2871,1577,25,D,2024-08-01 05:22:44.765665
2872,4986,10,F,2024-07-30 05:22:44.765670
2873,2144,23,D,2024-09-02 05:22:44.765674
2874,3248,36,B,2024-09-24 05:22:44.765679
2875,1708,7,A,2024-08-08 05:22:44.765683
2876,2948,32,A,2024-08-01 05:22:44.765688
2877,1755,42,C,2024-09-24 05:22:44.765693
2878,25,8,C,2024-09-12 05:22:44.765698
2879,2949,42,F,2024-08-22 05:22:44.765703
2880,262,49,C,2024-10-11 05:22:44.765707
2881,2903,38,C,2024-09-30 05:22:44.765712
2882,3463,39,A,2024-07-29 05:22:44.765717
2883,4670,43,F,2024-10-07 05:22:44.765721
2884,3375,40,F,2024-10-08 05:22:44.765726
2885,2190,38,F,2024-08-12 05:22:44.765731
2886,1154,31,A,2024-08-11 05:22:44.765740
2887,2781,44,B,2024-08-10 05:22:44.765745
2888,826,11,A,2024-09-29 05:22:44.765749
2889,2232,49,C,2024-09-06 05:22:44.765754
2890,810,50,C,2024-09-01 05:22:44.765759
2891,815,39,B,2024-07-27 05:22:44.765763
2892,4027,4,A,2024-09-11 05:22:44.765769
2893,2960,29,D,2024-09-11 05:22:44.765773
2894,668,39,A,2024-07-28 05:22:44.765778
2895,1591,39,C,2024-08-26 05:22:44.765783
2896,1282,20,F,2024-08-28 05:22:44.765787
2897,2932,10,D,2024-08-18 05:22:44.765792
2898,2845,40,F,2024-10-14 05:22:44.765797
2899,2594,19,A,2024-07-28 05:22:44.765802
2900,806,17,C,2024-07-28 05:22:44.765807
2901,4472,6,C,2024-09-03 05:22:44.765811
2902,270,1,B,2024-10-20 05:22:44.765815
2903,3594,23,F,2024-09-21 05:22:44.765821
2904,1992,21,C,2024-09-23 05:22:44.765825
2905,673,26,F,2024-10-12 05:22:44.765830
2906,4095,49,F,2024-08-29 05:22:44.765835
2907,561,1,D,2024-10-14 05:22:44.765839
2908,2724,38,B,2024-09-02 05:22:44.765844
2909,2498,6,B,2024-09-17 05:22:44.765849
2910,2048,45,F,2024-09-04 05:22:44.765854
2911,484,10,D,2024-10-24 05:22:44.765858
2912,4850,47,B,2024-07-28 05:22:44.765863
2913,401,4,D,2024-09-29 05:22:44.765868
2914,2515,39,F,2024-10-16 05:22:44.765873
2915,3124,11,F,2024-09-20 05:22:44.765877
2916,943,15,A,2024-09-09 05:22:44.765882
2917,822,15,D,2024-10-25 05:22:44.765887
2918,4128,13,B,2024-10-07 05:22:44.765891
2919,2849,44,C,2024-08-16 05:22:44.765896
2920,2866,7,A,2024-09-24 05:22:44.765900
2921,4222,4,F,2024-08-13 05:22:44.765905
2922,3706,40,C,2024-08-12 05:22:44.765909
2923,1226,22,D,2024-08-04 05:22:44.765914
2924,4426,26,F,2024-08-03 05:22:44.765918
2925,4258,11,C,2024-09-26 05:22:44.765923
2926,48,46,B,2024-09-30 05:22:44.765927
2927,3750,22,C,2024-08-20 05:22:44.765932
2928,3630,42,D,2024-09-20 05:22:44.765936
2929,2772,35,C,2024-09-11 05:22:44.765941
2930,2118,5,F,2024-09-03 05:22:44.765946
2931,746,11,D,2024-09-25 05:22:44.765950
2932,4305,12,C,2024-10-08 05:22:44.765954
2933,3901,23,F,2024-10-02 05:22:44.765959
2934,76,49,F,2024-08-26 05:22:44.765963
2935,288,35,A,2024-09-04 05:22:44.765967
2936,535,43,B,2024-10-02 05:22:44.765971
2937,4416,39,B,2024-09-08 05:22:44.765976
2938,390,32,C,2024-09-01 05:22:44.765980
2939,3234,48,C,2024-10-18 05:22:44.765985
2940,3038,34,F,2024-09-14 05:22:44.765989
2941,1239,48,F,2024-08-12 05:22:44.765994
2942,3278,39,C,2024-08-16 05:22:44.765998
2943,3304,38,F,2024-10-06 05:22:44.766003
2944,514,16,A,2024-08-17 05:22:44.766008
2945,4167,16,C,2024-10-18 05:22:44.766012
2946,4674,49,F,2024-09-25 05:22:44.766016
2947,242,16,A,2024-08-16 05:22:44.766021
2948,1019,9,A,2024-09-25 05:22:44.766025
2949,3508,2,A,2024-09-23 05:22:44.766030
2950,3431,41,D,2024-08-10 05:22:44.766034
2951,4047,37,B,2024-08-28 05:22:44.766038
2952,695,23,A,2024-10-07 05:22:44.766043
2953,2874,41,F,2024-09-05 05:22:44.766047
2954,2776,8,D,2024-07-31 05:22:44.766052
2955,3209,31,F,2024-09-08 05:22:44.766056
2956,668,4,F,2024-09-06 05:22:44.766060
2957,2197,45,F,2024-08-19 05:22:44.766065
2958,578,37,A,2024-08-13 05:22:44.766069
2959,3097,50,D,2024-10-24 05:22:44.766073
2960,2169,18,C,2024-08-06 05:22:44.766078
2961,2801,29,A,2024-08-12 05:22:44.766082
2962,4066,41,B,2024-08-13 05:22:44.766087
2963,2068,25,F,2024-09-11 05:22:44.766091
2964,1308,19,C,2024-08-19 05:22:44.766095
2965,2645,30,D,2024-10-13 05:22:44.766099
2966,3855,18,B,2024-08-22 05:22:44.766104
2967,761,36,D,2024-08-30 05:22:44.766110
2968,3984,41,F,2024-08-13 05:22:44.766115
2969,1283,27,C,2024-10-08 05:22:44.766120
2970,3098,9,F,2024-10-19 05:22:44.766125
2971,723,33,D,2024-09-03 05:22:44.766129
2972,1695,25,D,2024-10-18 05:22:44.766134
2973,2202,39,F,2024-09-09 05:22:44.766139
2974,4104,36,A,2024-08-23 05:22:44.766143
2975,3409,30,A,2024-09-13 05:22:44.766148
2976,2218,44,D,2024-09-13 05:22:44.766152
2977,2068,37,F,2024-09-04 05:22:44.766157
2978,3483,40,A,2024-09-23 05:22:44.766162
2979,624,41,F,2024-10-21 05:22:44.766166
2980,1888,11,F,2024-10-07 05:22:44.766171
2981,4609,33,B,2024-10-22 05:22:44.766176
2982,153,2,F,2024-10-25 05:22:44.766180
2983,4042,25,A,2024-09-05 05:22:44.766184
2984,3360,50,F,2024-08-06 05:22:44.766189
2985,2313,12,D,2024-08-23 05:22:44.766193
2986,2044,16,F,2024-09-08 05:22:44.766197
2987,1547,36,C,2024-08-01 05:22:44.766201
2988,20,37,B,2024-09-08 05:22:44.766206
2989,3890,17,C,2024-09-30 05:22:44.766210
2990,971,10,C,2024-09-21 05:22:44.766215
2991,1659,23,B,2024-09-03 05:22:44.766219
2992,4226,48,A,2024-07-31 05:22:44.766224
2993,724,37,C,2024-10-01 05:22:44.766228
2994,2853,13,C,2024-08-27 05:22:44.766232
2995,3146,26,B,2024-10-15 05:22:44.766237
2996,3829,11,A,2024-09-07 05:22:44.766241
2997,1424,5,B,2024-09-21 05:22:44.766245
2998,1669,36,D,2024-08-05 05:22:44.766249
2999,2803,50,D,2024-10-25 05:22:44.766254
3000,3134,34,A,2024-07-30 05:22:44.766258
3001,774,10,D,2024-10-01 05:22:44.766263
3002,4860,14,F,2024-09-28 05:22:44.766267
3003,1501,50,D,2024-08-01 05:22:44.766271
3004,2769,47,C,2024-10-12 05:22:44.766275
3005,1019,31,B,2024-08-16 05:22:44.766280
3006,1101,43,F,2024-09-11 05:22:44.766284
3007,5000,28,B,2024-09-09 05:22:44.766288
3008,3730,44,F,2024-09-15 05:22:44.766293
3009,381,48,B,2024-07-28 05:22:44.766297
3010,3362,12,B,2024-07-30 05:22:44.766301
3011,4048,23,B,2024-09-05 05:22:44.766306
3012,1198,15,F,2024-10-18 05:22:44.766310
3013,1003,9,B,2024-09-10 05:22:44.766315
3014,3800,7,F,2024-09-13 05:22:44.766319
3015,376,2,A,2024-08-19 05:22:44.766323
3016,3830,15,B,2024-07-29 05:22:44.766328
3017,3182,23,C,2024-10-25 05:22:44.766332
3018,1915,28,A,2024-09-30 05:22:44.766336
3019,4029,46,B,2024-08-06 05:22:44.766341
3020,1981,45,A,2024-08-27 05:22:44.766345
3021,599,28,C,2024-10-20 05:22:44.766350
3022,3831,6,F,2024-08-11 05:22:44.766354
3023,3226,39,A,2024-09-19 05:22:44.766358
3024,3318,25,F,2024-08-09 05:22:44.766362
3025,3464,27,C,2024-08-22 05:22:44.766366
3026,2773,21,C,2024-09-20 05:22:44.766371
3027,3016,37,C,2024-09-20 05:22:44.766375
3028,1434,18,C,2024-10-25 05:22:44.766379
3029,433,31,F,2024-08-18 05:22:44.766384
3030,4114,10,C,2024-08-04 05:22:44.766388
3031,4444,4,B,2024-09-10 05:22:44.766392
3032,1692,50,B,2024-09-29 05:22:44.766397
3033,1480,3,C,2024-09-07 05:22:44.766401
3034,1583,45,B,2024-09-22 05:22:44.766405
3035,1884,41,F,2024-07-30 05:22:44.766410
3036,3129,2,A,2024-10-10 05:22:44.766414
3037,856,31,A,2024-10-20 05:22:44.766418
3038,3512,11,A,2024-10-24 05:22:44.766423
3039,2276,41,F,2024-09-25 05:22:44.766427
3040,2566,44,D,2024-07-31 05:22:44.766432
3041,4531,44,C,2024-08-24 05:22:44.766436
3042,195,28,F,2024-07-28 05:22:44.766440
3043,2831,9,F,2024-08-15 05:22:44.766446
3044,4767,1,D,2024-10-11 05:22:44.766451
3045,4944,40,C,2024-08-05 05:22:44.766456
3046,1407,43,B,2024-10-08 05:22:44.766460
3047,3371,48,F,2024-08-11 05:22:44.766465
3048,2604,42,B,2024-08-21 05:22:44.766470
3049,1559,35,B,2024-09-27 05:22:44.766494
3050,242,27,F,2024-08-24 05:22:44.766499
3051,2977,5,F,2024-09-07 05:22:44.766503
3052,1851,48,B,2024-08-12 05:22:44.766508
3053,3249,49,B,2024-08-09 05:22:44.766512
3054,1043,34,F,2024-08-30 05:22:44.766517
3055,1723,10,B,2024-10-09 05:22:44.766522
3056,1266,4,B,2024-10-24 05:22:44.766526
3057,662,42,D,2024-09-14 05:22:44.766531
3058,4778,27,A,2024-09-20 05:22:44.766536
3059,4685,38,B,2024-08-17 05:22:44.766540
3060,473,43,B,2024-10-20 05:22:44.766544
3061,2038,18,C,2024-10-12 05:22:44.766549
3062,2358,19,F,2024-08-06 05:22:44.766553
3063,213,28,B,2024-09-03 05:22:44.766557
3064,2261,7,D,2024-09-17 05:22:44.766562
3065,2299,2,B,2024-09-20 05:22:44.766566
3066,4817,15,B,2024-09-11 05:22:44.766570
3067,992,39,D,2024-09-10 05:22:44.766575
3068,2383,47,D,2024-08-12 05:22:44.766579
3069,3900,24,A,2024-10-09 05:22:44.766583
3070,2651,24,B,2024-08-21 05:22:44.766588
3071,2291,10,B,2024-09-13 05:22:44.766593
3072,656,17,A,2024-08-19 05:22:44.766597
3073,2084,3,F,2024-08-06 05:22:44.766601
3074,128,32,D,2024-10-18 05:22:44.766606
3075,3583,23,F,2024-08-11 05:22:44.766610
3076,2219,35,A,2024-08-30 05:22:44.766619
3077,334,15,F,2024-09-06 05:22:44.766623
3078,1307,14,A,2024-09-05 05:22:44.766629
3079,3248,23,D,2024-10-05 05:22:44.766633
3080,1517,11,C,2024-09-23 05:22:44.766638
3081,3535,25,F,2024-10-21 05:22:44.766642
3082,2720,30,F,2024-08-07 05:22:44.766647
3083,3160,9,D,2024-08-03 05:22:44.766651
3084,3204,31,C,2024-08-18 05:22:44.766655
3085,8,36,B,2024-10-20 05:22:44.766659
3086,2031,6,D,2024-09-23 05:22:44.766664
3087,66,18,F,2024-08-11 05:22:44.766668
3088,3702,40,F,2024-10-07 05:22:44.766672
3089,3056,1,D,2024-10-21 05:22:44.766676
3090,194,26,C,2024-08-17 05:22:44.766681
3091,2486,13,C,2024-09-15 05:22:44.766685
3092,4538,10,C,2024-08-11 05:22:44.766690
3093,4267,16,C,2024-09-23 05:22:44.766694
3094,104,32,D,2024-09-02 05:22:44.766699
3095,343,21,A,2024-10-05 05:22:44.766703
3096,2422,13,C,2024-09-18 05:22:44.766707
3097,1726,50,B,2024-07-30 05:22:44.766711
3098,542,35,C,2024-09-19 05:22:44.766716
3099,418,34,A,2024-08-27 05:22:44.766720
3100,3048,12,F,2024-10-22 05:22:44.766724
3101,1044,28,D,2024-09-10 05:22:44.766729
3102,3270,48,A,2024-10-01 05:22:44.766733
3103,4589,40,B,2024-09-20 05:22:44.766737
3104,3745,10,F,2024-10-17 05:22:44.766741
3105,215,34,A,2024-09-30 05:22:44.766746
3106,3519,14,C,2024-09-17 05:22:44.766751
3107,4984,10,A,2024-10-14 05:22:44.766756
3108,546,42,D,2024-08-20 05:22:44.766760
3109,2332,44,D,2024-09-02 05:22:44.766764
3110,840,29,C,2024-10-23 05:22:44.766769
3111,4532,23,C,2024-09-28 05:22:44.766773
3112,805,40,D,2024-10-23 05:22:44.766778
3113,522,15,A,2024-09-16 05:22:44.766783
3114,1515,36,D,2024-09-09 05:22:44.766787
3115,720,24,B,2024-09-06 05:22:44.766791
3116,51,43,F,2024-09-16 05:22:44.766796
3117,4543,11,A,2024-08-05 05:22:44.766801
3118,576,3,A,2024-08-26 05:22:44.766805
3119,1056,15,A,2024-09-13 05:22:44.766810
3120,2690,31,B,2024-09-24 05:22:44.766814
3121,1630,11,B,2024-09-23 05:22:44.766819
3122,2389,14,F,2024-09-01 05:22:44.766823
3123,3439,6,C,2024-09-23 05:22:44.766828
3124,2408,2,F,2024-10-23 05:22:44.766832
